"report date,""location"",""location type"",""data field"",""data field code"",""time period"",""time period type"",""value"",""unit"""
2016-02-27,Rio de Janeiro,state,microcephaly not,BR0003,,,4,cases
2016-02-27,Rondonia,state,microcephaly not,BR0003,,,3,cases
2016-02-27,Roraima,state,microcephaly not,BR0003,,,0,cases
2016-02-27,Santa Catarina,state,microcephaly not,BR0003,,,1,cases
2016-02-27,Sergipe,state,microcephaly not,BR0003,,,12,cases
2016-02-27,Sao Paulo,state,microcephaly not,BR0003,,,41,cases
2016-02-27,Tocantins,state,microcephaly not,BR0003,,,17,cases
2016-02-27,Acre,state,microcephaly under investigation,BR0001,,,24,cases
2016-02-27,Alagoas,state,microcephaly under investigation,BR0001,,,92,cases
2016-02-27,Amapa,state,microcephaly under investigation,BR0001,,,NA,cases
2016-02-27,Amazonas,state,microcephaly under investigation,BR0001,,,7,cases
2016-02-27,Bahia,state,microcephaly under investigation,BR0001,,,603,cases
2016-02-27,Ceara,state,microcephaly under investigation,BR0001,,,271,cases
2016-02-27,Distrito Federal,state,microcephaly under investigation,BR0001,,,8,cases
2016-02-27,Espirito Santo,state,microcephaly under investigation,BR0001,,,69,cases
2016-02-27,Goias,state,microcephaly under investigation,BR0001,,,79,cases
2016-02-27,Maranhao,state,microcephaly under investigation,BR0001,,,148,cases
2016-02-27,Mato Grosso,state,microcephaly under investigation,BR0001,,,125,cases
2016-02-27,Mato Grosso do Sul,state,microcephaly under investigation,BR0001,,,6,cases
2016-02-27,Minas Gerais,state,microcephaly under investigation,BR0001,,,28,cases
2016-02-27,Para,state,microcephaly under investigation,BR0001,,,15,cases
2016-02-27,Paraiba,state,microcephaly under investigation,BR0001,,,441,cases
2016-02-27,Parana,state,microcephaly under investigation,BR0001,,,3,cases
2016-02-27,Pernambuco,state,microcephaly under investigation,BR0001,,,1232,cases
2016-02-27,Piaui,state,microcephaly under investigation,BR0001,,,77,cases
2016-02-27,Rio Grande do Norte,state,microcephaly under investigation,BR0001,,,281,cases
2016-02-27,Rio Grande do Sul,state,microcephaly under investigation,BR0001,,,35,cases
2016-02-27,Rio de Janeiro,state,microcephaly under investigation,BR0001,,,255,cases
2016-02-27,Rondonia,state,microcephaly under investigation,BR0001,,,6,cases
2016-02-27,Roraima,state,microcephaly under investigation,BR0001,,,13,cases
2016-02-27,Santa Catarina,state,microcephaly under investigation,BR0001,,,0,cases
2016-02-27,Sergipe,state,microcephaly under investigation,BR0001,,,180,cases
2016-02-27,Sao Paulo,state,microcephaly under investigation,BR0001,,,125*5,cases
2016-02-27,Tocantins,state,microcephaly under investigation,BR0001,,,99,cases
2016-02-27,Acre,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-02-27,Alagoas,state,municipality microcephaly,BR0004,,,15,municipalities
2016-02-27,Amapa,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-02-27,Amazonas,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-02-27,Bahia,state,municipality microcephaly,BR0004,,,36,municipalities
2016-02-27,Ceara,state,municipality microcephaly,BR0004,,,18,municipalities
2016-02-27,Distrito Federal,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-02-27,Espirito Santo,state,municipality microcephaly,BR0004,,,3,municipalities
2016-02-27,Goias,state,municipality microcephaly,BR0004,,,5,municipalities
2016-02-27,Maranhao,state,municipality microcephaly,BR0004,,,15,municipalities
2016-02-27,Mato Grosso,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-02-27,Mato Grosso do Sul,state,municipality microcephaly,BR0004,,,1,municipalities
2016-02-27,Minas Gerais,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-02-27,Para,state,municipality microcephaly,BR0004,,,1,municipalities
2016-02-27,Paraiba,state,municipality microcephaly,BR0004,,,29,municipalities
2016-02-27,Parana,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-02-27,Pernambuco,state,municipality microcephaly,BR0004,,,76,municipalities
2016-02-27,Piaui,state,municipality microcephaly,BR0004,,,11,municipalities
2016-02-27,Rio Grande do Norte,state,municipality microcephaly,BR0004,,,36,municipalities
2016-02-27,Rio Grande do Sul,state,municipality microcephaly,BR0004,,,1,municipalities
2016-02-27,Rio de Janeiro,state,municipality microcephaly,BR0004,,,2,municipalities
2016-02-27,Rondonia,state,municipality microcephaly,BR0004,,,1,municipalities
2016-02-27,Roraima,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-02-27,Santa Catarina,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-02-27,Sergipe,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-02-27,Sao Paulo,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-02-27,Tocantins,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-02-27,Acre,state,municipality microcephaly suspected,BR0008,,,9,municipalities
2016-02-27,Alagoas,state,municipality microcephaly suspected,BR0008,,,64,municipalities
2016-02-27,Amapa,state,municipality microcephaly suspected,BR0008,,,NA,municipalities
2016-02-27,Amazonas,state,municipality microcephaly suspected,BR0008,,,1,municipalities
2016-02-27,Bahia,state,municipality microcephaly suspected,BR0008,,,132,municipalities
2016-02-27,Ceara,state,municipality microcephaly suspected,BR0008,,,80,municipalities
2016-02-27,Distrito Federal,state,municipality microcephaly suspected,BR0008,,,1,municipalities
2016-02-27,Espirito Santo,state,municipality microcephaly suspected,BR0008,,,20,municipalities
2016-02-27,Goias,state,municipality microcephaly suspected,BR0008,,,21,municipalities
2016-02-27,Maranhao,state,municipality microcephaly suspected,BR0008,,,71,municipalities
2016-02-27,Mato Grosso,state,municipality microcephaly suspected,BR0008,,,28,municipalities
2016-02-27,Mato Grosso do Sul,state,municipality microcephaly suspected,BR0008,,,8,municipalities
2016-02-27,Minas Gerais,state,municipality microcephaly suspected,BR0008,,,41,municipalities
2016-02-27,Para,state,municipality microcephaly suspected,BR0008,,,13,municipalities
2016-02-27,Paraiba,state,municipality microcephaly suspected,BR0008,,,128,municipalities
2016-02-27,Parana,state,municipality microcephaly suspected,BR0008,,,12,municipalities
2016-02-27,Pernambuco,state,municipality microcephaly suspected,BR0008,,,168,municipalities
2016-02-27,Piaui,state,municipality microcephaly suspected,BR0008,,,53,municipalities
2016-02-27,Rio Grande do Norte,state,municipality microcephaly suspected,BR0008,,,75,municipalities
2016-02-27,Rio Grande do Sul,state,municipality microcephaly suspected,BR0008,,,22,municipalities
2016-02-27,Rio de Janeiro,state,municipality microcephaly suspected,BR0008,,,36,municipalities
2016-02-27,Rondonia,state,municipality microcephaly suspected,BR0008,,,5,municipalities
2016-02-27,Roraima,state,municipality microcephaly suspected,BR0008,,,5,municipalities
2016-02-27,Santa Catarina,state,municipality microcephaly suspected,BR0008,,,1,municipalities
2016-02-27,Sergipe,state,municipality microcephaly suspected,BR0008,,,49,municipalities
2016-02-27,Sao Paulo,state,municipality microcephaly suspected,BR0008,,,56,municipalities
2016-02-27,Tocantins,state,municipality microcephaly suspected,BR0008,,,44,municipalities
2016-02-27,Acre,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-02-27,Alagoas,state,microcephaly fatal confirmed,BR0006,,,2,cases
2016-02-27,Bahia,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-02-27,Ceara,state,microcephaly fatal confirmed,BR0006,,,11,cases
2016-02-27,Goias,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-02-27,Maranhao,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-02-27,Mato Grosso,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-02-27,Minas Gerais,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-02-27,Paraiba,state,microcephaly fatal confirmed,BR0006,,,5,cases
2016-02-27,Parana,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-02-27,Pernambuco,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-02-27,Piaui,state,microcephaly fatal confirmed,BR0006,,,3,cases
2016-02-27,Rio Grande do Norte,state,microcephaly fatal confirmed,BR0006,,,10,cases
2016-02-27,Sergipe,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-02-27,Sao Paulo,state,microcephaly fatal confirmed,BR0006,,,0,cases
2016-02-27,Acre,state,microcephaly fatal not,BR0007,,,0,cases
2016-02-27,Alagoas,state,microcephaly fatal not,BR0007,,,0,cases
2016-02-27,Bahia,state,microcephaly fatal not,BR0007,,,0,cases
2016-02-27,Ceara,state,microcephaly fatal not,BR0007,,,0,cases
2016-02-27,Goias,state,microcephaly fatal not,BR0007,,,1,cases
2016-02-27,Maranhao,state,microcephaly fatal not,BR0007,,,0,cases
2016-02-27,Mato Grosso,state,microcephaly fatal not,BR0007,,,0,cases
2016-02-27,Minas Gerais,state,microcephaly fatal not,BR0007,,,2,cases
2016-02-27,Paraiba,state,microcephaly fatal not,BR0007,,,2,cases
2016-02-27,Parana,state,microcephaly fatal not,BR0007,,,2,cases
2016-02-27,Pernambuco,state,microcephaly fatal not,BR0007,,,0,cases
2016-02-27,Piaui,state,microcephaly fatal not,BR0007,,,3,cases
2016-02-27,Rio Grande do Norte,state,microcephaly fatal not,BR0007,,,0,cases
2016-02-27,Sergipe,state,microcephaly fatal not,BR0007,,,0,cases
2016-02-27,Sao Paulo,state,microcephaly fatal not,BR0007,,,2,cases
2016-02-27,Acre,state,microcephaly fatal under investigation,BR0005,,,1,cases
2016-02-27,Alagoas,state,microcephaly fatal under investigation,BR0005,,,2,cases
2016-02-27,Bahia,state,microcephaly fatal under investigation,BR0005,,,24,cases
2016-02-27,Ceara,state,microcephaly fatal under investigation,BR0005,,,10,cases
2016-02-27,Goias,state,microcephaly fatal under investigation,BR0005,,,2,cases
2016-02-27,Maranhao,state,microcephaly fatal under investigation,BR0005,,,2,cases
2016-02-27,Mato Grosso,state,microcephaly fatal under investigation,BR0005,,,4,cases
2016-02-27,Minas Gerais,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-02-27,Paraiba,state,microcephaly fatal under investigation,BR0005,,,13,cases
2016-02-27,Parana,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-02-27,Pernambuco,state,microcephaly fatal under investigation,BR0005,,,22,cases
2016-02-27,Piaui,state,microcephaly fatal under investigation,BR0005,,,0,cases
2016-02-27,Rio Grande do Norte,state,microcephaly fatal under investigation,BR0005,,,6,cases
2016-02-27,Sergipe,state,microcephaly fatal under investigation,BR0005,,,8,cases
2016-02-27,Sao Paulo,state,microcephaly fatal under investigation,BR0005,,,2,cases
2016-03-05,Acre,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-05,Alagoas,state,microcephaly confirmed,BR0002,,,30,cases
2016-03-05,Amapa,state,microcephaly confirmed,BR0002,,,NA,cases
2016-03-05,Amazonas,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-05,Bahia,state,microcephaly confirmed,BR0002,,,156,cases
2016-03-05,Ceara,state,microcephaly confirmed,BR0002,,,41,cases
2016-03-05,Distrito Federal,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-05,Espirito Santo,state,microcephaly confirmed,BR0002,,,3,cases
2016-03-05,Goias,state,microcephaly confirmed,BR0002,,,6,cases
2016-03-05,Maranhao,state,microcephaly confirmed,BR0002,,,32,cases
2016-03-05,Mato Grosso,state,microcephaly confirmed,BR0002,,,3,cases
2016-03-05,Mato Grosso do Sul,state,microcephaly confirmed,BR0002,,,1,cases
2016-03-05,Minas Gerais,state,microcephaly confirmed,BR0002,,,1,cases
2016-03-05,Para,state,microcephaly confirmed,BR0002,,,1,cases
2016-03-05,Paraiba,state,microcephaly confirmed,BR0002,,,71,cases
2016-03-05,Parana,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-05,Pernambuco,state,microcephaly confirmed,BR0002,,,241,cases
2016-03-05,Piaui,state,microcephaly confirmed,BR0002,,,50,cases
2016-03-05,Rio Grande do Norte,state,microcephaly confirmed,BR0002,,,78,cases
2016-03-05,Rio Grande do Sul,state,microcephaly confirmed,BR0002,,,1,cases
2016-03-05,Rio de Janeiro,state,microcephaly confirmed,BR0002,,,2,cases
2016-03-05,Rondonia,state,microcephaly confirmed,BR0002,,,2,cases
2016-03-05,Roraima,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-05,Santa Catarina,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-05,Sergipe,state,microcephaly confirmed,BR0002,,,26,cases
2016-03-05,Sao Paulo,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-05,Tocantins,state,microcephaly confirmed,BR0002,,,0,cases
2016-03-05,Acre,state,microcephaly not,BR0003,,,0,cases
2016-03-05,Alagoas,state,microcephaly not,BR0003,,,104,cases
2016-03-05,Amapa,state,microcephaly not,BR0003,,,NA,cases
2016-03-05,Amazonas,state,microcephaly not,BR0003,,,0,cases
2016-03-05,Bahia,state,microcephaly not,BR0003,,,98,cases
2016-03-05,Ceara,state,microcephaly not,BR0003,,,70,cases
2016-03-05,Distrito Federal,state,microcephaly not,BR0003,,,20,cases
2016-03-05,Espirito Santo,state,microcephaly not,BR0003,,,9,cases
2016-03-05,Goias,state,microcephaly not,BR0003,,,14,cases
2016-03-05,Maranhao,state,microcephaly not,BR0003,,,26,cases
2016-03-05,Mato Grosso,state,microcephaly not,BR0003,,,52,cases
2016-03-05,Mato Grosso do Sul,state,microcephaly not,BR0003,,,5,cases
2016-03-05,Minas Gerais,state,microcephaly not,BR0003,,,43,cases
2016-03-05,Para,state,microcephaly not,BR0003,,,0,cases
2016-03-05,Paraiba,state,microcephaly not,BR0003,,,308,cases
2016-03-05,Parana,state,microcephaly not,BR0003,,,17,cases
2016-03-05,Pernambuco,state,microcephaly not,BR0003,,,267,cases
2016-03-05,Piaui,state,microcephaly not,BR0003,,,24,cases
2016-03-05,Rio Grande do Norte,state,microcephaly not,BR0003,,,27,cases
2016-03-05,Rio Grande do Sul,state,microcephaly not,BR0003,,,16,cases
2016-03-05,Rio de Janeiro,state,microcephaly not,BR0003,,,4,cases
2016-03-05,Rondonia,state,microcephaly not,BR0003,,,3,cases
2016-03-05,Roraima,state,microcephaly not,BR0003,,,0,cases
2016-03-05,Santa Catarina,state,microcephaly not,BR0003,,,1,cases
2016-03-05,Sergipe,state,microcephaly not,BR0003,,,13,cases
2016-03-05,Sao Paulo,state,microcephaly not,BR0003,,,44,cases
2016-03-05,Tocantins,state,microcephaly not,BR0003,,,17,cases
2016-03-05,Acre,state,microcephaly under investigation,BR0001,,,26,cases
2016-03-05,Alagoas,state,microcephaly under investigation,BR0001,,,95,cases
2016-03-05,Amapa,state,microcephaly under investigation,BR0001,,,NA,cases
2016-03-05,Amazonas,state,microcephaly under investigation,BR0001,,,8,cases
2016-03-05,Bahia,state,microcephaly under investigation,BR0001,,,609,cases
2016-03-05,Ceara,state,microcephaly under investigation,BR0001,,,252,cases
2016-03-05,Distrito Federal,state,microcephaly under investigation,BR0001,,,11,cases
2016-03-05,Espirito Santo,state,microcephaly under investigation,BR0001,,,78,cases
2016-03-05,Goias,state,microcephaly under investigation,BR0001,,,84,cases
2016-03-05,Maranhao,state,microcephaly under investigation,BR0001,,,143,cases
2016-03-05,Mato Grosso,state,microcephaly under investigation,BR0001,,,123,cases
2016-03-05,Mato Grosso do Sul,state,microcephaly under investigation,BR0001,,,9,cases
2016-03-05,Minas Gerais,state,microcephaly under investigation,BR0001,,,27,cases
2016-03-05,Para,state,microcephaly under investigation,BR0001,,,17,cases
2016-03-05,Paraiba,state,microcephaly under investigation,BR0001,,,447,cases
2016-03-05,Parana,state,microcephaly under investigation,BR0001,,,2,cases
2016-03-05,Pernambuco,state,microcephaly under investigation,BR0001,,,1214,cases
2016-03-05,Piaui,state,microcephaly under investigation,BR0001,,,65,cases
2016-03-05,Rio Grande do Norte,state,microcephaly under investigation,BR0001,,,278,cases
2016-03-05,Rio Grande do Sul,state,microcephaly under investigation,BR0001,,,26,cases
2016-03-05,Rio de Janeiro,state,microcephaly under investigation,BR0001,,,289,cases
2016-03-05,Rondonia,state,microcephaly under investigation,BR0001,,,6,cases
2016-03-05,Roraima,state,microcephaly under investigation,BR0001,,,14,cases
2016-03-05,Santa Catarina,state,microcephaly under investigation,BR0001,,,1,cases
2016-03-05,Sergipe,state,microcephaly under investigation,BR0001,,,162,cases
2016-03-05,Sao Paulo,state,microcephaly under investigation,BR0001,,,137,cases
2016-03-05,Tocantins,state,microcephaly under investigation,BR0001,,,108,cases
2016-03-05,Acre,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-03-05,Alagoas,state,municipality microcephaly,BR0004,,,15,municipalities
2016-03-05,Amapa,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-03-05,Amazonas,state,municipality microcephaly,BR0004,,,0,municipalities
2016-03-05,Bahia,state,municipality microcephaly,BR0004,,,38,municipalities
2016-03-05,Ceara,state,municipality microcephaly,BR0004,,,23,municipalities
2016-03-05,Distrito Federal,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-03-05,Espirito Santo,state,municipality microcephaly,BR0004,,,3,municipalities
2016-03-05,Goias,state,municipality microcephaly,BR0004,,,5,municipalities
2016-03-05,Maranhao,state,municipality microcephaly,BR0004,,,16,municipalities
2016-03-05,Mato Grosso,state,municipality microcephaly,BR0004,,,2,municipalities
2016-03-05,Mato Grosso do Sul,state,municipality microcephaly,BR0004,,,1,municipalities
2016-03-05,Minas Gerais,state,municipality microcephaly,BR0004,,,1,municipalities
2016-03-05,Para,state,municipality microcephaly,BR0004,,,1,municipalities
2016-03-05,Paraiba,state,municipality microcephaly,BR0004,,,30,municipalities
2016-03-05,Parana,state,municipality microcephaly,BR0004,,,NA,municipalities
2016-03-05,Pernambuco,state,municipality microcephaly,BR0004,,,77,municipalities
2016-03-05,Piaui,state,municipality microcephaly,BR0004,,,15,municipalities
2016-03-05,Rio Grande do Norte,state,municipality microcephaly,BR0004,,,36,municipalities
2016-03-05,Rio Grande do Sul,state,municipality microcephaly,BR0004,,,1,municipalities
